id,Date,Weekly_Sales
42,25/05/2016,16336.96
42,01/06/2016,16468.26
42,08/06/2016,15873.73
42,15/06/2016,15829.7
42,22/06/2016,15764.99
42,29/06/2016,12107.98
42,06/07/2016,18080.75
42,13/07/2016,11601.41
42,20/07/2016,11726.23
42,27/07/2016,12195.62
42,03/08/2016,13468.31
42,10/08/2016,14696.38
42,17/08/2016,13110.85
42,24/08/2016,13311.6
42,31/08/2016,25260.08
42,07/09/2016,31608.96
42,14/09/2016,16001.1
42,21/09/2016,17567.31
42,28/09/2016,16044.45
42,05/10/2016,17044.07
42,12/10/2016,13830.42
42,19/10/2016,12813.42
42,26/10/2016,14034.4
43,05/02/2014,55628.11
43,12/02/2014,49497.42
43,19/02/2014,48054.73
43,26/02/2014,49672.83
43,05/03/2014,52377.9
43,12/03/2014,45921.03
43,19/03/2014,43719.35
43,26/03/2014,44796.96
43,02/04/2014,47507.15
43,09/04/2014,45655.71
43,16/04/2014,46883.01
43,23/04/2014,45497.43
43,30/04/2014,45331.88
43,07/05/2014,49089.29
43,14/05/2014,46957.93
43,21/05/2014,47207.61
43,28/05/2014,47217.92
43,04/06/2014,50603.51
43,11/06/2014,46966.43
43,18/06/2014,44424.69
43,25/06/2014,43774.07
43,02/07/2014,46561.24
43,09/07/2014,45338.97
43,16/07/2014,44558.52
43,23/07/2014,44467.23
43,30/07/2014,44112.09
43,06/08/2014,46776.29
43,13/08/2014,44293.01
43,20/08/2014,45228.85
43,27/08/2014,47171.07
43,03/09/2014,50452.26
43,10/09/2014,47472.58
43,17/09/2014,45377.2
43,24/09/2014,46476.19
43,01/10/2014,47478.22
43,08/10/2014,49249.18
43,15/10/2014,46872.27
43,22/10/2014,45213.19
43,29/10/2014,48492.41
43,05/11/2014,50114.48
43,12/11/2014,48866.65
43,19/11/2014,45887.44
43,26/11/2014,45025.97
43,03/12/2014,45929.2
43,10/12/2014,44826.26
43,17/12/2014,42617.16
43,24/12/2014,43006.05
43,31/12/2014,41456.16
43,07/01/2015,49097.59
43,14/01/2015,46895.98
43,21/01/2015,44634.75
43,28/01/2015,44939.25
43,04/02/2015,51597
43,11/02/2015,51071.49
43,18/02/2015,50807.72
43,25/02/2015,51287.76
43,04/03/2015,53603.29
43,11/03/2015,48198.68
43,18/03/2015,49268.83
43,25/03/2015,47234.17
43,01/04/2015,49214.78
43,08/04/2015,49480.31
43,15/04/2015,47127.77
43,22/04/2015,45635.51
43,29/04/2015,45854.52
43,06/05/2015,50665.35
43,13/05/2015,46672.05
43,20/05/2015,47106.05
43,27/05/2015,47110.39
43,03/06/2015,49505.78
43,10/06/2015,48079.86
43,17/06/2015,45474.48
43,24/06/2015,44324.61
43,01/07/2015,44934.43
43,08/07/2015,47085.54
43,15/07/2015,45634.97
43,22/07/2015,46550.49
43,29/07/2015,45349.15
43,05/08/2015,49137.75
43,12/08/2015,44143.6
43,19/08/2015,46518.34
43,26/08/2015,47095.74
43,02/09/2015,49101.97
43,09/09/2015,48091.52
43,16/09/2015,46413.64
43,23/09/2015,46696.89
43,30/09/2015,45277.3
43,07/10/2015,47176.61
43,14/10/2015,45773.63
43,21/10/2015,47662.81
43,28/10/2015,45506.79
43,04/11/2015,47005.47
43,11/11/2015,50425.36
43,18/11/2015,45264.87
43,25/11/2015,44972.99
43,02/12/2015,46497.7
43,09/12/2015,45128.01
43,16/12/2015,42116.02
43,23/12/2015,44653.34
43,30/12/2015,44356.12
43,06/01/2016,48069.59
43,13/01/2016,45792.9
43,20/01/2016,43578.02
43,27/01/2016,44781.47
43,03/02/2016,50339.98
43,10/02/2016,55045.11
43,17/02/2016,51097.82
43,24/02/2016,49872.15
43,02/03/2016,52008.69
43,09/03/2016,48954.3
43,16/03/2016,49700.62
43,23/03/2016,48369.43
43,30/03/2016,46474.09
43,06/04/2016,49175.88
43,13/04/2016,48191.8
43,20/04/2016,47789.39
43,27/04/2016,46183.15
43,04/05/2016,51079.21
43,11/05/2016,46789.24
43,18/05/2016,47911.91
43,25/05/2016,49134.57
43,01/06/2016,45551.91
43,08/06/2016,50578.34
43,15/06/2016,46142.46
43,22/06/2016,44058.05
43,29/06/2016,44704.19
43,06/07/2016,47553.32
43,13/07/2016,45480.04
43,20/07/2016,42996.15
43,27/07/2016,42875.21
43,03/08/2016,44500.3
43,10/08/2016,45198.96
43,17/08/2016,44771.26
43,24/08/2016,44157.86
43,31/08/2016,47897.14
43,07/09/2016,46955.08
43,14/09/2016,44293.65
43,21/09/2016,45187.67
43,28/09/2016,45519.8
43,05/10/2016,48511.56
43,12/10/2016,45562.1
43,19/10/2016,45177.49
43,26/10/2016,45846.87
44,05/02/2014,4046.34
44,12/02/2014,3602.73
44,19/02/2014,3617.85
44,26/02/2014,4207.51
44,05/03/2014,3623.52
44,12/03/2014,4139.26
44,19/03/2014,3431.5
44,26/03/2014,3674.57
44,02/04/2014,2948.87
44,09/04/2014,3331.42
44,16/04/2014,3608.94
44,23/04/2014,3014.1
44,30/04/2014,3029.54
44,07/05/2014,3258.98
44,14/05/2014,2583.8
44,21/05/2014,2736.09
44,28/05/2014,3012.19
44,04/06/2014,2761.61
44,11/06/2014,2804.88
44,18/06/2014,2510.29
44,25/06/2014,2058.23
44,02/07/2014,3176.97
44,09/07/2014,2985.37
44,16/07/2014,2792.82
44,23/07/2014,2614.08
44,30/07/2014,2962.95
44,06/08/2014,3256.56
44,13/08/2014,3478.2
44,20/08/2014,3714.52
44,27/08/2014,3434.41
44,03/09/2014,3241.6
44,10/09/2014,3271.33
44,17/09/2014,3196.91
44,24/09/2014,4181.12
44,01/10/2014,3711.62
44,08/10/2014,4671.25
44,15/10/2014,4374.3
44,22/10/2014,3773.42
44,29/10/2014,3835.39
44,05/11/2014,3572.58
44,12/11/2014,3263.68
44,19/11/2014,3186.94
44,26/11/2014,3290.79
44,03/12/2014,4398.64
44,10/12/2014,3607.43
44,17/12/2014,4251.33
44,24/12/2014,2991.5
44,31/12/2014,2247.42
44,07/01/2015,2393.45
44,14/01/2015,2550.68
44,21/01/2015,2596.29
44,28/01/2015,3776.56
44,04/02/2015,3117.71
44,11/02/2015,3255.58
44,18/02/2015,2415.26
44,25/02/2015,3334.34
44,04/03/2015,3371.66
44,11/03/2015,3350.67
44,18/03/2015,3060.53
44,25/03/2015,3725.61
44,01/04/2015,2402.27
44,08/04/2015,2905.86
44,15/04/2015,3209.87
44,22/04/2015,2514.91
44,29/04/2015,2410.29
44,06/05/2015,3207.71
44,13/05/2015,2496.77
44,20/05/2015,2455.04
44,27/05/2015,2480.64
44,03/06/2015,2830.83
44,10/06/2015,2501.02
44,17/06/2015,2779.06
44,24/06/2015,2554.06
44,01/07/2015,2819.46
44,08/07/2015,2824.87
44,15/07/2015,3901.98
44,22/07/2015,3119.97
44,29/07/2015,2559.46
44,05/08/2015,3270.67
44,12/08/2015,3338.51
44,19/08/2015,2863.17
44,26/08/2015,2419.11
44,02/09/2015,2637.49
44,09/09/2015,3610.14
44,16/09/2015,2849.65
44,23/09/2015,2894.51
44,30/09/2015,2633.95
44,07/10/2015,3458.37
44,14/10/2015,2960.4
44,21/10/2015,3047.53
44,28/10/2015,3798.81
44,04/11/2015,3126.22
44,11/11/2015,3177.99
44,18/11/2015,3732.98
44,25/11/2015,2621.17
44,02/12/2015,2973.74
44,09/12/2015,3734.78
44,16/12/2015,3305.56
44,23/12/2015,3357.49
44,30/12/2015,2045.87
44,06/01/2016,2250.36
44,13/01/2016,2439.41
44,20/01/2016,2732.66
44,27/01/2016,2645.06
44,03/02/2016,2829.45
44,10/02/2016,2786.2
44,17/02/2016,2495.87
44,24/02/2016,3296.51
44,02/03/2016,2802.81
44,09/03/2016,2895.18
44,16/03/2016,3017.76
44,23/03/2016,3230.39
44,30/03/2016,3579.57
44,06/04/2016,3073.01
44,13/04/2016,3036.98
44,20/04/2016,2538.31
44,27/04/2016,4547.83
44,04/05/2016,3571.21
44,11/05/2016,3213.4
44,18/05/2016,2877.42
44,25/05/2016,2918.64
44,01/06/2016,3093.78
44,08/06/2016,2685.02
44,15/06/2016,2648.21
44,22/06/2016,2156.76
44,29/06/2016,1872.25
44,06/07/2016,2092.94
44,13/07/2016,3153.61
44,20/07/2016,3923.54
44,27/07/2016,2545.66
44,03/08/2016,2708.31
44,10/08/2016,2851.78
44,17/08/2016,2693.68
44,24/08/2016,2570.19
44,31/08/2016,2364.85
44,07/09/2016,2766.89
44,14/09/2016,2465.38
44,21/09/2016,2820.81
44,28/09/2016,2930.77
44,05/10/2016,2968.35
44,12/10/2016,3440.85
44,19/10/2016,2955.1
44,26/10/2016,3271.02
45,05/02/2014,19251.67
45,12/02/2014,24847.02
45,19/02/2014,26630.47
45,26/02/2014,14173.36
45,05/03/2014,16260.21
45,12/03/2014,17113.79
45,19/03/2014,17509.79
45,26/03/2014,16576.93
45,02/04/2014,24475.41
45,09/04/2014,14911.18
45,16/04/2014,12212.2
45,23/04/2014,13371.99
45,30/04/2014,18126.5
45,07/05/2014,33514.62
45,14/05/2014,35226.88
45,21/05/2014,18547.82
45,28/05/2014,23077.78
45,04/06/2014,20936.28
45,11/06/2014,20905.39
45,18/06/2014,28876.46
45,25/06/2014,25813.84
45,02/07/2014,14869.82
45,09/07/2014,14178.33
45,16/07/2014,14263.84
45,23/07/2014,13046.61
45,30/07/2014,13690.06
45,06/08/2014,12944.35
45,13/08/2014,13647.57
45,20/08/2014,14212.1
45,27/08/2014,13295.61
45,03/09/2014,12414.71
45,10/09/2014,13009.01
45,17/09/2014,14145.4
45,24/09/2014,13397.71
45,01/10/2014,13480.3
45,08/10/2014,14191.66
45,15/10/2014,15576.49
45,22/10/2014,14851.9
45,29/10/2014,15577.1
45,05/11/2014,13367.13
45,12/11/2014,14099.45
45,19/11/2014,13465.85
45,26/11/2014,12829.01
45,03/12/2014,14612.53
45,10/12/2014,19990.8
45,17/12/2014,24684.46
45,24/12/2014,41710.7
45,31/12/2014,10378.82
45,07/01/2015,9086.96
45,14/01/2015,9911.74
45,21/01/2015,11243.65
45,28/01/2015,11464.28
45,04/02/2015,19376.29
45,11/02/2015,28935.55
45,18/02/2015,30712.68
45,25/02/2015,11658.54
45,04/03/2015,14389.08
45,11/03/2015,13491.7
45,18/03/2015,14403.47
45,25/03/2015,13117.73
45,01/04/2015,12852.31
45,08/04/2015,13587.04
45,15/04/2015,15974.23
45,22/04/2015,23037.28
45,29/04/2015,19563.81
45,06/05/2015,36206.71
45,13/05/2015,31741.59
45,20/05/2015,16082.65
45,27/05/2015,19147.04
45,03/06/2015,19071.36
45,10/06/2015,20506.88
45,17/06/2015,27035.13
45,24/06/2015,23469.86
45,01/07/2015,13189.72
45,08/07/2015,12989.08
45,15/07/2015,13450.85
45,22/07/2015,12317.99
45,29/07/2015,12242.01
45,05/08/2015,13925.66
45,12/08/2015,12835.35
45,19/08/2015,13007.09
45,26/08/2015,11412.03
45,02/09/2015,11687.24
45,09/09/2015,13338.16
45,16/09/2015,13317.17
45,23/09/2015,13373.01
45,30/09/2015,13033.16
45,07/10/2015,14215.04
45,14/10/2015,15166.99
45,21/10/2015,14831.47
45,28/10/2015,15562.56
45,04/11/2015,14434.99
45,11/11/2015,14093.73
45,18/11/2015,14314.26
45,25/11/2015,13488.6
45,02/12/2015,15536.95
45,09/12/2015,20092.46
45,16/12/2015,28259.52
45,23/12/2015,41227.73
45,30/12/2015,17895.29
45,06/01/2016,9712.64
45,13/01/2016,10211.12
45,20/01/2016,11464.94
45,27/01/2016,12047.86
45,03/02/2016,17413.56
45,10/02/2016,27526.04
45,17/02/2016,36355.6
45,24/02/2016,13327.94
45,02/03/2016,13953.49
45,09/03/2016,15113.86
45,16/03/2016,15889.1
45,23/03/2016,14323.26
45,30/03/2016,16961.5
45,06/04/2016,26340.4
45,13/04/2016,16606.16
45,20/04/2016,13799.42
45,27/04/2016,16492.1
45,04/05/2016,19630.77
45,11/05/2016,38956.55
45,18/05/2016,35920.79
45,25/05/2016,21420.93
45,01/06/2016,18211.24
45,08/06/2016,19493.83
45,15/06/2016,27620.17
45,22/06/2016,24262.9
45,29/06/2016,14699.79
45,06/07/2016,14967.63
45,13/07/2016,14386.83
45,20/07/2016,13894.37
45,27/07/2016,14047.96
45,03/08/2016,14156.52
45,10/08/2016,14449.22
45,17/08/2016,13055.07
45,24/08/2016,12795.3
45,31/08/2016,11787.19
45,07/09/2016,13352.76
45,14/09/2016,14212.31
45,21/09/2016,14423.76
45,28/09/2016,13158.24
45,05/10/2016,15279.83
45,12/10/2016,16108.89
45,19/10/2016,15746.33
45,26/10/2016,16394.56
46,05/02/2014,21103.95
46,12/02/2014,18187.42
46,19/02/2014,16198.86
46,26/02/2014,15893.79
46,05/03/2014,18121.14
46,12/03/2014,17838.3
46,19/03/2014,18175.86
46,26/03/2014,15760.15
46,02/04/2014,18772.72
46,09/04/2014,20968.85
46,16/04/2014,16603.93
46,23/04/2014,16795.09
46,30/04/2014,19421.63
46,07/05/2014,24622.36
46,14/05/2014,19495.81
46,21/05/2014,20472.56
46,28/05/2014,23647.74
46,04/06/2014,28909.31
46,11/06/2014,28639.97
46,18/06/2014,29601.7
46,25/06/2014,29573.3
46,02/07/2014,26393.33
46,09/07/2014,24174.16
46,16/07/2014,23189.4
46,23/07/2014,27049.62
46,30/07/2014,21134.26
46,06/08/2014,31792.36
46,13/08/2014,25096.52
46,20/08/2014,21083.1
46,27/08/2014,21052.68
46,03/09/2014,17495.8
46,10/09/2014,20031.26
46,17/09/2014,17233.88
46,24/09/2014,16370.32
46,01/10/2014,17293.09
46,08/10/2014,16369.09
46,15/10/2014,15439.67
46,22/10/2014,16126.46
46,29/10/2014,18106.68
46,05/11/2014,24051.28
46,12/11/2014,20725.28
46,19/11/2014,22271.38
46,26/11/2014,31387.42
46,03/12/2014,31122.73
46,10/12/2014,27275.36
46,17/12/2014,28037.97
46,24/12/2014,31706.59
46,31/12/2014,22148.73
46,07/01/2015,23248.15
46,14/01/2015,27238.9
46,21/01/2015,18278.15
46,28/01/2015,15449.47
46,04/02/2015,21069.73
46,11/02/2015,18299.34
46,18/02/2015,16617
46,25/02/2015,19060.67
46,04/03/2015,19147.78
46,11/03/2015,18533.1
46,18/03/2015,20939.13
46,25/03/2015,20379.06
46,01/04/2015,19419.99
46,08/04/2015,18658.81
46,15/04/2015,20248.5
46,22/04/2015,21433.53
46,29/04/2015,18988.7
46,06/05/2015,19352.61
46,13/05/2015,21002.71
46,20/05/2015,17857.78
46,27/05/2015,24904.58
46,03/06/2015,31811.23
46,10/06/2015,29715.78
46,17/06/2015,33537.68
46,24/06/2015,30835.21
46,01/07/2015,30884.18
46,08/07/2015,33621.94
46,15/07/2015,27352.04
46,22/07/2015,27234.69
46,29/07/2015,27824.56
46,05/08/2015,33298.17
46,12/08/2015,27379.03
46,19/08/2015,18484.89
46,26/08/2015,17527.09
46,02/09/2015,18044.42
46,09/09/2015,17243.31
46,16/09/2015,15241.65
46,23/09/2015,14841.03
46,30/09/2015,13915.96
46,07/10/2015,16218.04
46,14/10/2015,15905.5
46,21/10/2015,17388.8
46,28/10/2015,17342.23
46,04/11/2015,23627.32
46,11/11/2015,21155.44
46,18/11/2015,20560.6
46,25/11/2015,23156.67
46,02/12/2015,28214.66
46,09/12/2015,37506.79
46,16/12/2015,27027.87
46,23/12/2015,32009.39
46,30/12/2015,22591.58
46,06/01/2016,20952.5
46,13/01/2016,22272.46
46,20/01/2016,18197.85
46,27/01/2016,17037.68
46,03/02/2016,17596.58
46,10/02/2016,21546.47
46,17/02/2016,20229.68
46,24/02/2016,18117.75
46,02/03/2016,18205.15
46,09/03/2016,18758.34
46,16/03/2016,21341.09
46,23/03/2016,18867.17
46,30/03/2016,19331.05
46,06/04/2016,25006.01
46,13/04/2016,17041.74
46,20/04/2016,16017.02
46,27/04/2016,19113.3
46,04/05/2016,23995.36
46,11/05/2016,22962.39
46,18/05/2016,18650.21
46,25/05/2016,22515.1
46,01/06/2016,27638.68
46,08/06/2016,28167.4
46,15/06/2016,26715.99
46,22/06/2016,27211.84
46,29/06/2016,35176.81
46,06/07/2016,32069.29
46,13/07/2016,21730
46,20/07/2016,21629.19
46,27/07/2016,26316.88
46,03/08/2016,27543.32
46,10/08/2016,23548.3
46,17/08/2016,21942.77
46,24/08/2016,16713.57
46,31/08/2016,17430.23
46,07/09/2016,20827.5
46,14/09/2016,16003.05
46,21/09/2016,14317.61
46,28/09/2016,14277.78
46,05/10/2016,16635.4
46,12/10/2016,16869.19
46,19/10/2016,16030.86
46,26/10/2016,18004.17
47,05/02/2014,10006.94
47,12/02/2014,8509.5
47,19/02/2014,11378.91
47,26/02/2014,9606.56
47,05/03/2014,11007.7
47,12/03/2014,8987.15
47,19/03/2014,10103.38
47,26/03/2014,9013.26
47,02/04/2014,10464
47,09/04/2014,13561
47,16/04/2014,9947
47,23/04/2014,10154.5
47,30/04/2014,10939.87
47,07/05/2014,12997.75
47,14/05/2014,11514.75
47,21/05/2014,9716.75
47,28/05/2014,9671.91
47,04/06/2014,10123.5
47,11/06/2014,10079.65
47,18/06/2014,11102.69
47,25/06/2014,11373.72
47,02/07/2014,11419
47,09/07/2014,10288.5
47,16/07/2014,10995.5
47,23/07/2014,10153.55
47,30/07/2014,11008.19
47,06/08/2014,12221.57
47,13/08/2014,10220.87
47,20/08/2014,10103.57
47,27/08/2014,10628.16
47,03/09/2014,10617.2
47,10/09/2014,10786.84
47,17/09/2014,9304.5
47,24/09/2014,9261.66
47,01/10/2014,8236.8
47,08/10/2014,10264.4
47,15/10/2014,9795.04
47,22/10/2014,10307.55
47,29/10/2014,10820.8
47,05/11/2014,10968.06
47,12/11/2014,11813.75
47,19/11/2014,11993.48
47,26/11/2014,14256.5
47,03/12/2014,11219
47,10/12/2014,17280.5
47,17/12/2014,19837.7
47,24/12/2014,40615.45
47,31/12/2014,8824.53
47,07/01/2015,8075.03
47,14/01/2015,7422.25
47,21/01/2015,8009.44
47,28/01/2015,7230.83
47,04/02/2015,9237.18
47,11/02/2015,10420.41
47,18/02/2015,11457.05
47,25/02/2015,8111.19
47,04/03/2015,8934.77
47,11/03/2015,7988.18
47,18/03/2015,7956.66
47,25/03/2015,6998.35
47,01/04/2015,8734.35
47,08/04/2015,8690.04
47,15/04/2015,7901.76
47,22/04/2015,9174.53
47,29/04/2015,8486.23
47,06/05/2015,9915.68
47,13/05/2015,10055.57
47,20/05/2015,7860.85
47,27/05/2015,8409.09
47,03/06/2015,7933.84
47,10/06/2015,9468.78
47,17/06/2015,7871.33
47,24/06/2015,9689.02
47,01/07/2015,8192.18
47,08/07/2015,8673.46
47,15/07/2015,9551.85
47,22/07/2015,8482.22
47,29/07/2015,9097.17
47,05/08/2015,10484.89
47,12/08/2015,8706.37
47,19/08/2015,8344.06
47,26/08/2015,8774.74
47,02/09/2015,8071.54
47,09/09/2015,9837.98
47,16/09/2015,8215.9
47,23/09/2015,8668.79
47,30/09/2015,7743.42
47,07/10/2015,8675.6
47,14/10/2015,7400.28
47,21/10/2015,9668.37
47,28/10/2015,9611.46
47,04/11/2015,12529.57
47,11/11/2015,11910.41
47,18/11/2015,10325.66
47,25/11/2015,14259.58
47,02/12/2015,11858.73
47,09/12/2015,13041.04
47,16/12/2015,19500.46
47,23/12/2015,30423.15
47,30/12/2015,12866.84
47,06/01/2016,8723.18
47,13/01/2016,7491.66
47,20/01/2016,8135.46
47,27/01/2016,6507.68
47,03/02/2016,8659.9
47,10/02/2016,10576.96
47,17/02/2016,13181.46
47,24/02/2016,10327.7
47,02/03/2016,9263.84
47,09/03/2016,8294.15
47,16/03/2016,7764
47,23/03/2016,8058.6
47,30/03/2016,7306.67
47,06/04/2016,7895.24
47,13/04/2016,7960.38
47,20/04/2016,7009.66
47,27/04/2016,7401.02
47,04/05/2016,9400.68
47,11/05/2016,9693.64
47,18/05/2016,10034.3
47,25/05/2016,8525.1
47,01/06/2016,8886.38
47,08/06/2016,8576.89
47,15/06/2016,8003.04
47,22/06/2016,7119.46
47,29/06/2016,6416.33
47,06/07/2016,7773.08
47,13/07/2016,7576.89
47,20/07/2016,7431.96
47,27/07/2016,6952.15
47,03/08/2016,7805.36
47,10/08/2016,7559.09
47,17/08/2016,8693.4
47,24/08/2016,7896.32
47,31/08/2016,7763.59
47,07/09/2016,8777.71
47,14/09/2016,7220.15
47,21/09/2016,6316.18
47,28/09/2016,6385.21
47,05/10/2016,7497.9
47,12/10/2016,6344.68
47,19/10/2016,7014.68
47,26/10/2016,8224.51
48,05/02/2014,2640.46
48,12/02/2014,2320.96
48,19/02/2014,2494.42
48,26/02/2014,2298.3
48,05/03/2014,2907.64
48,12/03/2014,2468.5
48,19/03/2014,2617.34
48,26/03/2014,2034.26
48,02/04/2014,2230.68
48,09/04/2014,2517.76
48,16/04/2014,2104.08
48,23/04/2014,2778.21
48,30/04/2014,2871.44
48,07/05/2014,3145.26
48,14/05/2014,3141.52
48,21/05/2014,3161.8
48,28/05/2014,2954.66
48,04/06/2014,2799.68
48,11/06/2014,3440.64
48,18/06/2014,2832.58
48,25/06/2014,2688.56
48,02/07/2014,2518.48
48,09/07/2014,2210.92
48,16/07/2014,3303.18
48,23/07/2014,3772.96
48,30/07/2014,3658.56
48,06/08/2014,6566.4
48,13/08/2014,6806.16
48,20/08/2014,12834.65
48,27/08/2014,11124.22
48,03/09/2014,4730.09
48,10/09/2014,3762.05
48,17/09/2014,2753.19
48,24/09/2014,2584.83
48,01/10/2014,2836.84
48,08/10/2014,3831.75
48,15/10/2014,2647.5
48,22/10/2014,2630.19
48,29/10/2014,4936.17
48,05/11/2014,4162.26
48,12/11/2014,4434.82
48,19/11/2014,3216.56
48,26/11/2014,7146.86
48,03/12/2014,4731.41
48,10/12/2014,4702.73
48,17/12/2014,5773.23
48,24/12/2014,8369.72
48,31/12/2014,2546.46
48,07/01/2015,2722.76
48,14/01/2015,2953.82
48,21/01/2015,2824.02
48,28/01/2015,2369.2
48,04/02/2015,2899.71
48,11/02/2015,3039.35
48,18/02/2015,2681.69
48,25/02/2015,3125.76
48,04/03/2015,3258.22
48,11/03/2015,3074
48,18/03/2015,3286.09
48,25/03/2015,3709.17
48,01/04/2015,3994.79
48,08/04/2015,3369.02
48,15/04/2015,3203.44
48,22/04/2015,3734.15
48,29/04/2015,2969.92
48,06/05/2015,2747.64
48,13/05/2015,3257.11
48,20/05/2015,4324.15
48,27/05/2015,3640.7
48,03/06/2015,3457.89
48,10/06/2015,3239.71
48,17/06/2015,3260.6
48,24/06/2015,3731.19
48,01/07/2015,3151.31
48,08/07/2015,3350.54
48,15/07/2015,3814.88
48,22/07/2015,4691.78
48,29/07/2015,4595.21
48,05/08/2015,5796.09
48,12/08/2015,7329.08
48,19/08/2015,13762.86
48,26/08/2015,10432.18
48,02/09/2015,4025.29
48,09/09/2015,3061.88
48,16/09/2015,3045.61
48,23/09/2015,3112.5
48,30/09/2015,2430.13
48,07/10/2015,4832.37
48,14/10/2015,2845.4
48,21/10/2015,2596.47
48,28/10/2015,3334.21
48,04/11/2015,4098.73
48,11/11/2015,4437.22
48,18/11/2015,3843.02
48,25/11/2015,4293.13
48,02/12/2015,3523.72
48,09/12/2015,6000.61
48,16/12/2015,6540.91
48,23/12/2015,9344.59
48,30/12/2015,3768.62
48,06/01/2016,2170.12
48,13/01/2016,2480.98
48,20/01/2016,2666.88
48,27/01/2016,3045.16
48,03/02/2016,2615.62
48,10/02/2016,2974.48
48,17/02/2016,3061.9
48,24/02/2016,3354.82
48,02/03/2016,2934.14
48,09/03/2016,2437.74
48,16/03/2016,3403.22
48,23/03/2016,2551.42
48,30/03/2016,2631.64
48,06/04/2016,2700.55
48,13/04/2016,3160.99
48,20/04/2016,3463.24
48,27/04/2016,3080.06
48,04/05/2016,2782.51
48,11/05/2016,2836.85
48,18/05/2016,3298.72
48,25/05/2016,2802.05
48,01/06/2016,4532.23
48,08/06/2016,3230.94
48,15/06/2016,2905.77
48,22/06/2016,3563
48,29/06/2016,2968.66
48,06/07/2016,3007.62
48,13/07/2016,4166.09
48,20/07/2016,5880.82
48,27/07/2016,5211.31
48,03/08/2016,5882.65
48,10/08/2016,7379.27
48,17/08/2016,8290.87
48,24/08/2016,8696.26
48,31/08/2016,9812.58
48,07/09/2016,7207.44
48,14/09/2016,3867.48
48,21/09/2016,2870.09
48,28/09/2016,3067.9
48,05/10/2016,2817.56
48,12/10/2016,3669.16
48,19/10/2016,4047.61
48,26/10/2016,7314.91
49,05/02/2014,87370.88
49,12/02/2014,82453.2
49,19/02/2014,83546.43
49,26/02/2014,83254.38
49,05/03/2014,86455.64
49,12/03/2014,82447.36
49,19/03/2014,77594.83
49,26/03/2014,73442.73
49,02/04/2014,76468.66
49,09/04/2014,71927.48
49,16/04/2014,73314.86
49,23/04/2014,71424.16
49,30/04/2014,76855.97
49,07/05/2014,75815.23
49,14/05/2014,69940.43
49,21/05/2014,72981.77
49,28/05/2014,68415.4
49,04/06/2014,72193.72
49,11/06/2014,68635.62
49,18/06/2014,70573.99
49,25/06/2014,69541.32
49,02/07/2014,71548.7
49,09/07/2014,71112.16
49,16/07/2014,71358.16
49,23/07/2014,70436.16
49,30/07/2014,69839.51
49,06/08/2014,75381.62
49,13/08/2014,74925.4
49,20/08/2014,73047.69
49,27/08/2014,71211.72
49,03/09/2014,78878.44
49,10/09/2014,75610.4
49,17/09/2014,77255.61
49,24/09/2014,72542.49
49,01/10/2014,76349.73
49,08/10/2014,80061.65
49,15/10/2014,77192.05
49,22/10/2014,78770.01
49,29/10/2014,75566.08
49,05/11/2014,82621.8
49,12/11/2014,78656.15
49,19/11/2014,79960.92
49,26/11/2014,74199.38
49,03/12/2014,78935.24
49,10/12/2014,80493.2
49,17/12/2014,84309.67
49,24/12/2014,83268.21
49,31/12/2014,74886.22
49,07/01/2015,84654.62
49,14/01/2015,82412.81
49,21/01/2015,83012.22
49,28/01/2015,81145.37
49,04/02/2015,82668.97
49,11/02/2015,87852.96
49,18/02/2015,84709.78
49,25/02/2015,86993.07
49,04/03/2015,86669.22
49,11/03/2015,83458.08
49,18/03/2015,86428.79
49,25/03/2015,74548.27
49,01/04/2015,76119.09
49,08/04/2015,80001.09
49,15/04/2015,74405.32
49,22/04/2015,79351.78
49,29/04/2015,69723.64
49,06/05/2015,81507.37
49,13/05/2015,71133.63
49,20/05/2015,73427.45
49,27/05/2015,76374.45
49,03/06/2015,75210.09
49,10/06/2015,74073.38
49,17/06/2015,73144.6
49,24/06/2015,72221.42
49,01/07/2015,75289.02
49,08/07/2015,70637.62
49,15/07/2015,74879.58
49,22/07/2015,73049.8
49,29/07/2015,69718.78
49,05/08/2015,77115.2
49,12/08/2015,71634.65
49,19/08/2015,75363.68
49,26/08/2015,72352.3
49,02/09/2015,80002.69
49,09/09/2015,80531.1
49,16/09/2015,78758.36
49,23/09/2015,78930.99
49,30/09/2015,77912.07
49,07/10/2015,81476.46
49,14/10/2015,78493.69
49,21/10/2015,82695.07
49,28/10/2015,79046.56
49,04/11/2015,84493.53
49,11/11/2015,80734.11
49,18/11/2015,80158.9
49,25/11/2015,73619.8
49,02/12/2015,75396.76
49,09/12/2015,80935.4
49,16/12/2015,78319.34
49,23/12/2015,87314.12
49,30/12/2015,69237.54
49,06/01/2016,88894.97
49,13/01/2016,82755.45
49,20/01/2016,86144.81
49,27/01/2016,82450.27
49,03/02/2016,89779.5
49,10/02/2016,89784.52
49,17/02/2016,87562.56
49,24/02/2016,87624.17
49,02/03/2016,93453.04
49,09/03/2016,87966.8
49,16/03/2016,82799.69
49,23/03/2016,79256.49
49,30/03/2016,78541.52
49,06/04/2016,86280.29
49,13/04/2016,75753.93
49,20/04/2016,85315.89
49,27/04/2016,79141.16
49,04/05/2016,84036.85
49,11/05/2016,75587.37
